"Time","Ax, g","Ay, g","Az, g","Wx, dps","Wy, dps","Wz, dps","T, C","Ax2, g","Ay2, g","Az2, g","Wx2, dps","Wy2, dps","Wz2, dps","T2, C","Ax3, g","Ay3, g","Az3, g","Wx3, dps","Wy3, dps","Wz3, dps","T3, C"
"19:27:25","0.00096812","0.12350057","-0.00215607","0.02988349","-0.15411684","-0.24068984","17.07785987","-0.00118097","0.12681081","0.00194903","0.0999484","0.37993905","0.02254235","16.92028617","-0.00182483","0.12468267","0.0023149","-0.15459904","-0.28323505","-0.16195868","16.02251052"
"19:27:26","0.00150484","0.12344346","-0.00040581","0.03300716","-0.15699934","-0.24212651","17.0546875","-0.00112682","0.12661255","0.00192732","0.10032837","0.37910485","0.02830773","16.910223","-0.00175698","0.12475676","0.00228931","-0.15499757","-0.28303098","-0.16261665","16.01734733"
"19:27:27","0.00103248","0.12331508","-0.00148171","0.03550052","-0.15885331","-0.2424139","17.07852172","-0.0011095","0.12654509","0.00191724","0.10275689","0.37795553","0.02162472","16.92293357","-0.00177313","0.12472184","0.00228918","-0.15449709","-0.28404138","-0.16168045","16.01734733"
"19:27:28","0.00067345","0.12374664","-0.00084482","0.02353417","-0.14771177","-0.23585145","17.09017562","-0.00118717","0.12665419","0.00196622","0.09973514","0.37917935","0.02236624","16.90452766","-0.00177611","0.12476711","0.00232097","-0.15479372","-0.28339242","-0.16226444","16.02780723"
"19:27:29","0.00106298","0.12357354","-0.00190909","0.03064355","-0.15422801","-0.24045827","17.09176445","-0.00116107","0.1267178","0.00193933","0.09996688","0.37914195","0.02166181","16.91525459","-0.00182095","0.12470788","0.00230869","-0.15470099","-0.28431941","-0.16194929","16.01800918"
"19:27:30","0.00072216","0.12353035","-0.00146504","0.03328158","-0.15619957","-0.24032785","17.07603454","-0.00119656","0.12691936","0.00188064","0.09991901","0.37967724","0.02240445","16.91029739","-0.00178195","0.12472165","0.00227461","-0.15416564","-0.28333463","-0.16168938","16.0071659"
"19:27:31","0.00069659","0.12369656","-0.00180441","0.03639961","-0.16719546","-0.24572317","17.08885002","-0.00112449","0.12676122","0.00197061","0.1022749","0.37834479","0.01903864","16.90399932","-0.0017836","0.12474796","0.002318","-0.15496982","-0.28300318","-0.16205121","15.98914241"
"19:27:32","0.00129147","0.12346926","-0.00171407","0.03277543","-0.15572033","-0.24097712","17.09030723","-0.00114168","0.12688142","0.00186205","0.1029052","0.38033769","0.02351562","16.9037342","-0.00176991","0.12471151","0.00224058","-0.15467317","-0.28348539","-0.16268144","15.99178981"
"19:27:33","0.00130336","0.12336256","-0.0014786","0.03319252","-0.1575","-0.24096796","17.08924865","-0.0012041","0.12675337","0.00193985","0.10035623","0.37832617","0.02132812","16.92253684","-0.0018141","0.12472896","0.00229202","-0.15431175","-0.28292896","-0.1620513","16.00172233"
"19:27:34","0.00103597","0.12339298","-0.00164532","0.04459168","-0.1720772","-0.24903278","17.0931549","-0.00108046","0.12666063","0.00187772","0.1023824","0.3786086","0.02298492","16.92005729","-0.00181801","0.12477387","0.00231994","-0.1547346","-0.28292276","-0.16144036","16.00660705"
"19:27:35","0.00116068","0.1233868","-0.00160629","0.03494437","-0.16189353","-0.24399902","17.09825134","-0.00118007","0.1268887","0.00182393","0.1041194","0.37846529","0.02427566","16.90836906","-0.0017858","0.12473362","0.00228879","-0.15516433","-0.2824099","-0.16181946","16.00913619"
"19:27:36","0.00094718","0.12370753","-0.00094111","0.02632413","-0.14643281","-0.23465573","17.09970855","-0.00113522","0.1266418","0.00183233","0.10239542","0.37922551","0.02263505","16.90188026","-0.00175375","0.12471864","0.00227432","-0.15438582","-0.28399467","-0.16231065","15.99841117"
"19:27:37","0.00101206","0.12355608","-0.00159013","0.03159826","-0.15528465","-0.23919739","17.07984733","-0.00121638","0.12677447","0.00193145","0.10229336","0.37906754","0.02187499","16.90704536","-0.00181682","0.12469742","0.00232343","-0.15493268","-0.28351308","-0.16184729","16.01840591"
"19:27:38","0.00131098","0.12343","-0.00091332","0.02581435","-0.15031654","-0.23678746","17.08911514","-0.00114026","0.12672481","0.00184667","0.10233047","0.37874326","0.02130029","16.93048286","-0.00177598","0.12473801","0.00227147","-0.15496971","-0.28307728","-0.16189359","16.01734733"
"19:27:39","0.00153017","0.12373921","-4.562e-05","0.02914193","-0.15194776","-0.23879883","17.09335327","-0.00121806","0.12678121","0.0018901","0.10213588","0.37781646","0.02126323","16.92293357","-0.00179213","0.1247592","0.0023317","-0.15471951","-0.28393934","-0.16212534","16.00860786"
"19:27:40","0.00073962","0.12355179","-0.00174018","0.03966237","-0.16448898","-0.24572291","17.06475067","-0.00117761","0.12681735","0.00188919","0.10132944","0.37746419","0.0203734","16.91790199","-0.00177662","0.12475221","0.00228582","-0.15415408","-0.28409683","-0.16217161","15.99721908"
"19:27:41","0.00061259","0.12360001","-0.00144535","0.03404327","-0.16097407","-0.24293794","17.07563781","-0.00115201","0.1267957","0.0018256","0.10534372","0.3776525","0.02076961","16.91215515","-0.00180501","0.12471221","0.00229132","-0.15425851","-0.28421702","-0.16128983","16.0106163"
"19:27:42","0.0003375","0.1234297","-0.00209438","0.04351876","-0.17035674","-0.24717345","17.05708312","-0.0011719","0.12679338","0.0018692","0.09894163","0.37908916","0.02310517","16.92825126","-0.00181852","0.12472645","0.00230033","-0.15359698","-0.28393111","-0.16218957","16.01308059"
"19:27:43","0.00097212","0.12331794","-0.00127777","0.04020919","-0.16599965","-0.24549136","17.06528091","-0.00112527","0.12689423","0.00174509","0.10179288","0.37737159","0.02064221","16.91366577","-0.00178541","0.12472652","0.00227858","-0.15438587","-0.28316063","-0.1616249","16.0144329"
"19:27:44","0.00098143","0.12362217","-0.00090557","0.02364538","-0.14672006","-0.23549909","17.0742855","-0.00114155","0.12687017","0.00185998","0.10121821","0.37967016","0.02466497","16.90704536","-0.0018123","0.12470806","0.00229784","-0.15547964","-0.2840691","-0.16237556","16.00079536"
"19:27:45","0.00152565","0.1235228","-0.00169663","0.0342492","-0.16123534","-0.242896","17.07256317","-0.00113406","0.12679976","0.00194489","0.10416581","0.37840957","0.02315413","16.9141941","-0.00176228","0.12474305","0.00228517","-0.15451564","-0.28247494","-0.16162486","16.03071975"
"19:27:46","0.00138646","0.12352325","-0.00114556","0.03320181","-0.15608185","-0.24056003","17.0742855","-0.00113664","0.12666008","0.00189992","0.10339645","0.3781037","0.02158765","16.9206829","-0.00184719","0.12467429","0.0023264","-0.15444149","-0.2842545","-0.16231999","16.00582695"
"19:27:47","0.00162697","0.12340936","-0.00163886","0.02482256","-0.14528347","-0.2368431","17.07137107","-0.00115939","0.12660859","0.00201016","0.10279397","0.37897493","0.02233844","16.90598487","-0.00182405","0.12469638","0.00227703","-0.15469174","-0.28298459","-0.16197707","16.02436447"
"19:27:48","0.00061336","0.12360639","-0.00144798","0.02328391","-0.1435592","-0.23425714","17.07243156","-0.00118769","0.12664378","0.00196195","0.10240463","0.37728822","0.02099443","16.92002105","-0.00178554","0.12472264","0.00229655","-0.15503466","-0.28231718","-0.16237567","16.01655197"
"19:27:49","0.00086201","0.12324885","-0.00173462","0.03803098","-0.16289463","-0.24374852","17.05495262","-0.00120152","0.12670733","0.00189281","0.1009216","0.37914192","0.02283898","16.92015266","-0.001788","0.12472753","0.00232924","-0.15513663","-0.28291058","-0.16204189","16.02754211"
"19:27:50","0.00111635","0.12342413","-0.00124882","0.02780719","-0.15098375","-0.23709342","17.07613945","-0.00122401","0.12696425","0.0019511","0.10044896","0.3817465","0.02554555","16.92015266","-0.00178373","0.12473182","0.00231167","-0.1550903","-0.28367044","-0.16237561","16.02118682"
"19:27:51","0.0008211","0.12366269","-0.0013986","0.03690418","-0.16105759","-0.24237146","17.06886863","-0.00116703","0.12686074","0.00183246","0.10146096","0.37865579","0.02239516","16.91799354","-0.00177444","0.12470287","0.00230919","-0.154212","-0.28307458","-0.16199584","16.02282333"
"19:27:52","0.00152978","0.12362705","-0.00110356","0.04538137","-0.16865994","-0.24716897","17.04502105","-0.00109025","0.12686624","0.00171511","0.10052301","0.37883615","0.02203256","16.9128704","-0.00175711","0.12474967","0.00226075","-0.15503463","-0.28364265","-0.16231064","16.01059341"
"19:27:53","0.00057187","0.12352192","-0.00220647","0.03091233","-0.15838999","-0.24211735","17.08090591","-0.00109619","0.1266103","0.00187937","0.104518","0.37883615","0.02234771","16.90280723","-0.00179601","0.12475779","0.00230185","-0.15477515","-0.28337392","-0.16189366","16.04157829"
"19:27:54","0.00170761","0.12359856","-0.00108304","0.03729385","-0.16277215","-0.24270608","17.07637405","-0.00113385","0.12678461","0.0018723","0.10349236","0.3776468","0.02336416","16.89799118","-0.00182948","0.12472344","0.00234689","-0.15489197","-0.28235874","-0.16203224","16.04228401"
"19:27:55","0.00076379","0.12367464","-0.0017089","0.03462924","-0.16122613","-0.24471275","17.09321975","-0.00126006","0.12650582","0.00205694","0.10159827","0.3781408","0.02192132","16.91088485","-0.00176422","0.12476041","0.00226204","-0.15503468","-0.28325355","-0.16196782","16.03085327"
"19:27:56","0.000873","0.12343113","-0.00110924","0.02790917","-0.153023","-0.23929028","17.07375526","-0.00115047","0.12673913","0.00184887","0.10126461","0.37856743","0.02069781","16.90863418","-0.00178852","0.12469239","0.00229306","-0.15491427","-0.28349456","-0.16207908","16.03125"
"19:27:57","0.00089225","0.12360053","-0.00160693","0.04147908","-0.166593","-0.24673335","17.08567237","-0.00121729","0.1270199","0.00184034","0.09998548","0.37967026","0.02209743","16.89737892","-0.00179705","0.12474758","0.0023043","-0.15474738","-0.28336456","-0.16243119","16.02025985"
"19:27:58","0.00100676","0.1234799","-0.00175452","0.03306274","-0.15304159","-0.23857655","17.07190132","-0.00106853","0.12667934","0.00190224","0.09759405","0.38006896","0.02380296","16.89989471","-0.00176952","0.12469524","0.00229849","-0.15460834","-0.28316082","-0.16197707","16.04078483"
"19:27:59","0.00121406","0.12366888","-0.00121935","0.0381422","-0.16189354","-0.2434242","17.06925392","-0.00107512","0.12689119","0.00180984","0.09950342","0.3796055","0.02269067","16.921875","-0.00177895","0.12473556","0.00228401","-0.15463608","-0.28303096","-0.16193984","16.05190658"
"19:28:00","0.00129224","0.12334157","-0.00122711","0.03273835","-0.15838978","-0.24119033","17.06859016","-0.00125813","0.12683084","0.00195019","0.10527811","0.37740871","0.01961333","16.8828125","-0.00179084","0.12467856","0.00230042","-0.15495131","-0.28356864","-0.16143021","16.03667831"
"19:28:01","0.00121367","0.12329382","-0.0019984","0.03583422","-0.16205108","-0.24449954","17.07468223","-0.00112824","0.12681485","0.00191866","0.10122745","0.37830777","0.02333949","16.91340065","-0.00179989","0.12471525","0.00229422","-0.15477519","-0.28328134","-0.16155991","16.04409408"
"19:28:02","0.00039708","0.12395396","-0.00172561","0.03361599","-0.15540994","-0.23873944","17.06648063","-0.00122777","0.12670669","0.00193219","0.10271502","0.37748508","0.02011012","16.9152069","-0.00178338","0.12469954","0.00225311","-0.15468573","-0.28252677","-0.16188441","16.05082321"
"19:28:03","0.00099448","0.12362657","-0.00171679","0.02468351","-0.14676641","-0.23639845","17.09269142","-0.00125166","0.12670391","0.00193417","0.10069912","0.37971661","0.0227648","16.9298191","-0.00181255","0.12471554","0.0023065","-0.1545156","-0.28329977","-0.16208834","16.02899932"
"19:28:04","0.00116624","0.123711","-0.00038978","0.02851166","-0.15330122","-0.2396517","17.0847454","-0.00113302","0.12679094","0.00190366","0.10304423","0.3790306","0.02230136","16.925848","-0.00178529","0.12473787","0.00230197","-0.15509957","-0.28273458","-0.16246833","16.02939605"
"19:28:05","0.00095907","0.12362606","-0.00127855","0.03416578","-0.15949286","-0.24340572","17.06845855","-0.00116598","0.12666891","0.00189449","0.10039333","0.37767758","0.02134664","16.91644668","-0.00176965","0.12472755","0.00233622","-0.15519218","-0.28264164","-0.1621531","16.03164672"
"19:28:06","0.00137689","0.12351871","-0.00124378","0.03319252","-0.155674","-0.24146857","17.08381843","-0.00115629","0.126907","0.00177404","0.1015519","0.37898447","0.02279263","16.91300392","-0.00183284","0.12471164","0.00234979","-0.15511797","-0.2826415","-0.16203284","16.03588485"
"19:28:07","0.00060186","0.12392834","-0.00104359","0.03744707","-0.16044765","-0.24302568","17.09679603","-0.00120242","0.12697161","0.00179537","0.10276614","0.37766799","0.02078123","16.92425918","-0.00184137","0.12470115","0.0023087","-0.15489564","-0.28282726","-0.16143017","16.04250526"
"19:28:08","0.00100185","0.12299312","-0.00230443","0.02523039","-0.14865736","-0.23735306","17.09335327","-0.00114789","0.12672032","0.00184926","0.10121822","0.3782891","0.02135591","16.91962432","-0.00175698","0.12472999","0.00228143","-0.15533127","-0.28244719","-0.16163394","16.0313816"
"19:28:09","0.0009561","0.1235771","-0.00201597","0.04012578","-0.16363613","-0.24498143","17.10063552","-0.00114944","0.12672131","0.00193623","0.10187636","0.37800192","0.02056805","16.93260002","-0.00181423","0.12470829","0.00232562","-0.15454347","-0.28320693","-0.16181948","16.02952766"
"19:28:10","0.00081178","0.1238491","-0.00225026","0.03335588","-0.15712847","-0.24081075","17.11239433","-0.00117053","0.12653949","0.0020446","0.09982615","0.3800951","0.0231104","16.92621994","-0.00181718","0.1247381","0.00234597","-0.15448131","-0.28380837","-0.16200513","16.00663566"
"19:28:11","0.00098001","0.12351831","-0.00065472","0.03448095","-0.16101298","-0.24440667","17.10143089","-0.00114659","0.12632273","0.00201933","0.09992054","0.37844662","0.0228297","16.92425918","-0.00180997","0.12470401","0.00229693","-0.15470092","-0.28285484","-0.16169903","16.03535461"
"19:28:12","0.00205345","0.12304117","-0.0012399","0.02596266","-0.15088188","-0.23741776","17.09533882","-0.0011842","0.12673785","0.00194774","0.10200607","0.37822408","0.02132812","16.91909408","-0.00178503","0.12473723","0.00228285","-0.15445064","-0.28325347","-0.16139322","16.03747367"
"19:28:13","0.0016174","0.12353363","-0.00075436","0.02910489","-0.15290261","-0.24005036","17.09838485","-0.0011926","0.12666268","0.00201145","0.10320179","0.37875268","0.02191206","16.91512107","-0.00172002","0.12475585","0.00227535","-0.15475656","-0.28263244","-0.16207904","16.04382896"
"19:28:14","0.00040968","0.12356576","-0.00268736","0.03307204","-0.15800982","-0.24225633","17.08885002","-0.0010781","0.12659034","0.00192124","0.10179294","0.37850201","0.02177303","16.93935394","-0.00181785","0.12469625","0.0022981","-0.1550625","-0.28261386","-0.16220874","16.04753684"
"19:28:15","0.00057918","0.12331048","-0.00209006","0.03256633","-0.15836381","-0.24285428","17.06913566","-0.00114993","0.12677323","0.00184943","0.10545518","0.37654731","0.01935772","16.91706466","-0.00176136","0.12476921","0.00228692","-0.15493659","-0.28301877","-0.16208879","16.03290939"
"19:28:16","0.00054732","0.12370966","-0.00154477","0.04228549","-0.16941994","-0.24757676","17.06369209","-0.00120165","0.12672053","0.0019184","0.10357259","0.37822432","0.02123542","16.92770195","-0.00173527","0.12479256","0.00230107","-0.15468262","-0.2840321","-0.16232931","16.0378704"
"19:28:17","0.00101783","0.12342525","-0.00115537","0.04005307","-0.16005427","-0.24321656","17.09169387","-0.00126831","0.12690424","0.00197026","0.10126587","0.37850739","0.02201431","16.92794609","-0.00179244","0.12470951","0.00231658","-0.15464859","-0.28342761","-0.16120631","16.05732536"
"19:28:18","0.00147059","0.12333414","-0.00087946","0.02543432","-0.15044631","-0.23670444","17.08739471","-0.001201","0.12668697","0.00188919","0.10460147","0.37713975","0.02080904","16.92492103","-0.00177689","0.12473593","0.00230921","-0.15431166","-0.28405973","-0.16105948","16.05044937"
"19:28:19","0.00090156","0.12356723","-0.00186515","0.04130299","-0.16703785","-0.24699282","17.07295989","-0.00125825","0.12666213","0.00194063","0.09971667","0.37878968","0.02300581","16.90903091","-0.00173372","0.12474601","0.00225299","-0.15467315","-0.28266005","-0.16198629","16.04978752"
"19:28:20","0.00062667","0.12330327","-0.00209028","0.03484243","-0.16316341","-0.24381363","17.08779144","-0.00117166","0.12669599","0.00187433","0.10119971","0.37724187","0.02160618","16.9348526","-0.00177352","0.12471981","0.00230611","-0.15496976","-0.28326268","-0.16145795","16.04899406"
"19:28:21","0.00100779","0.12358","-0.00141037","0.03980135","-0.16749201","-0.24487016","17.08739471","-0.00121716","0.12674766","0.00192047","0.10289592","0.37802031","0.02126321","16.91260528","-0.00181449","0.12470234","0.00233751","-0.15452487","-0.28358697","-0.16158777","16.02899932"
"19:28:22","0.00156468","0.12356944","-0.00168797","0.04583555","-0.17346141","-0.25126588","17.08222961","-0.00109322","0.12666714","0.00173824","0.09954046","0.3787898","0.02215305","16.91472434","-0.00182186","0.12467298","0.00233028","-0.15461752","-0.2839394","-0.16135601","16.0455513"
"19:28:23","0.00080967","0.1235588","-0.00137676","0.03767878","-0.16435914","-0.24425854","17.08567237","-0.00110175","0.12673437","0.00176771","0.10184854","0.37807617","0.02122613","16.9284954","-0.00183414","0.12469174","0.00231696","-0.15441369","-0.28360569","-0.16094804","16.04078483"
