"Time","Ax, g","Ay, g","Az, g","Wx, dps","Wy, dps","Wz, dps","T, C","Ax2, g","Ay2, g","Az2, g","Wx2, dps","Wy2, dps","Wz2, dps","T2, C","Ax3, g","Ay3, g","Az3, g","Wx3, dps","Wy3, dps","Wz3, dps","T3, C"
"21:31:44","-0.00207944","-0.1258255","-0.00058449","0.01789013","-0.14010217","-0.23432719","17.76764869","-3.419e-05","-0.12512277","-0.00040032","0.09298967","0.38659758","0.04031319","17.66932106","-0.00154987","-0.12508506","-8.91e-05","-0.15630202","-0.26985659","-0.15858702","16.80493545"
"21:31:45","-0.00234688","-0.12588901","-0.00040731","0.00942808","-0.12868636","-0.2309648","17.75437927","3.872e-05","-0.12523401","-0.00039527","0.08970144","0.3894771","0.04276539","17.65140724","-0.00160763","-0.12504166","-3.859e-05","-0.1560605","-0.26945729","-0.1587728","16.78887939"
"21:31:46","-0.00118672","-0.12616075","-0.00060055","0.02888798","-0.1497066","-0.24019758","17.75185775","-1.204e-05","-0.12516183","-0.00032909","0.08968282","0.38839969","0.04082406","17.64994621","-0.00157227","-0.12506356","-7.279e-05","-0.15644128","-0.26913211","-0.15840119","16.79631042"
"21:31:47","-0.00201481","-0.12598023","-0.00070441","0.02096471","-0.14342749","-0.2369559","17.73911857","-7.369e-05","-0.12509466","-0.00040589","0.08540069","0.38912415","0.04295117","17.6616249","-0.00153627","-0.12505087","-8.703e-05","-0.15724014","-0.26879782","-0.15841984","16.8232479"
"21:31:48","-0.00233851","-0.12556083","-0.00092123","0.03047608","-0.15322731","-0.24258894","17.75265884","4.646e-05","-0.12533578","-0.00036924","0.08986433","0.38820233","0.04132051","17.6498661","-0.00153564","-0.12502763","-8.981e-05","-0.15692315","-0.26923942","-0.15926876","16.80133056"
"21:31:49","-0.00153175","-0.12588512","0.00059248","0.01327391","-0.13397746","-0.23189358","17.76343154","9.877e-05","-0.12526344","-0.00041675","0.08853322","0.38989615","0.04342422","17.6573143","-0.00157614","-0.1250271","-7.164e-05","-0.15643907","-0.26899728","-0.1592689","16.78696823"
"21:31:50","-0.00280471","-0.12579023","-0.00062176","0.02794625","-0.14951001","-0.23953127","17.73794937","5.299e-05","-0.12511353","-0.00050971","0.08911276","0.38886523","0.04286943","17.66631317","-0.0015754","-0.12496284","-5.48e-05","-0.15579478","-0.27028596","-0.15893692","16.79356384"
"21:31:51","-0.00194279","-0.12556734","-0.00085076","0.01475399","-0.13181781","-0.23168892","17.77367019","4.841e-05","-0.12523133","-0.00045322","0.08856118","0.38917031","0.04344282","17.67154312","-0.00158535","-0.12501567","-6.45e-05","-0.15696041","-0.26907186","-0.15925024","16.80651664"
"21:31:52","-0.00197674","-0.12606586","-0.00027767","0.02525609","-0.14802553","-0.2388787","17.77295684","8.315e-05","-0.12512261","-0.00049189","0.09543258","0.38715517","0.04110272","17.67608833","-0.00157732","-0.12506821","-9.946e-05","-0.1574073","-0.26890919","-0.15922783","16.79896545"
"21:31:53","-0.00170541","-0.12568378","-2.668e-05","0.02060244","-0.14173696","-0.23547909","17.76990509","4.287e-05","-0.12511227","-0.0003568","0.09292459","0.3860219","0.0398766","17.6474266","-0.00154274","-0.12506551","-3.6e-05","-0.15812244","-0.26849117","-0.15915365","16.7937889"
"21:31:54","-0.00242912","-0.1258236","-6.86e-06","0.02419718","-0.14549894","-0.23809862","17.77109909","-3.173e-05","-0.1252163","-0.00041314","0.09301751","0.38732237","0.0409448","17.66308403","-0.00160815","-0.12501211","-1.58e-05","-0.15695215","-0.26811985","-0.15896774","16.78914451"
"21:31:55","-0.00183999","-0.12616246","-0.00085828","0.00795878","-0.12810372","-0.2294641","17.76542472","5.438e-05","-0.12521363","-0.00037158","0.08900804","0.38910503","0.0428564","17.65425491","-0.00154304","-0.12508995","-0.00011058","-0.15645771","-0.2694442","-0.15872893","16.78909492"
"21:31:56","-0.00205483","-0.1258807","-0.00068253","0.02481025","-0.14806269","-0.23893461","17.74402809","6.994e-05","-0.12519624","-0.00039877","0.09271095","0.38761922","0.04093555","17.65843963","-0.00154417","-0.12507352","-8.405e-05","-0.15714731","-0.26916928","-0.15849413","16.78463363"
"21:31:57","-0.001629","-0.12585347","5.647e-05","0.02346339","-0.14462575","-0.24016046","17.74907112","2.85e-06","-0.12524425","-0.00039397","0.08624602","0.38770296","0.04103769","17.68537712","-0.00157901","-0.12507548","-5.686e-05","-0.15683143","-0.26898365","-0.1589307","16.80679321"
"21:31:58","-0.00196094","-0.12551027","0.00036781","0.00450504","-0.12523084","-0.22734196","17.75464439","5.362e-05","-0.12513207","-0.00042078","0.08993364","0.38938441","0.04315553","17.66786003","-0.00153666","-0.12506279","-5.97e-05","-0.15624625","-0.26914138","-0.15942297","16.78689002"
"21:31:59","-0.00233924","-0.12575389","-0.00053009","0.02168923","-0.14352975","-0.23717901","17.76738357","-1.256e-05","-0.12520552","-0.00033699","0.08772288","0.38816759","0.04164146","17.68245697","-0.00159584","-0.12504699","-4.831e-05","-0.15672936","-0.26866755","-0.15893067","16.79458618"
"21:32:00","-0.00211946","-0.12590955","-0.00131092","0.02202361","-0.14417062","-0.23692808","17.75490951","1.489e-05","-0.12507408","-0.00048463","0.08926482","0.38889215","0.04280254","17.68325424","-0.00152876","-0.12503881","-6.553e-05","-0.15625553","-0.26926231","-0.15903303","16.77056884"
"21:32:01","-0.00205894","-0.12604625","-0.00031928","0.01776065","-0.13826863","-0.23529119","17.7522602","7.644e-05","-0.12519536","-0.0004697","0.08787235","0.38769025","0.04124601","17.67406845","-0.00153733","-0.12501894","-3.66e-05","-0.15625295","-0.26941611","-0.15870096","16.7651596"
"21:32:02","-0.00174724","-0.12570763","-0.00021706","0.02738323","-0.15259556","-0.24272434","17.74190521","9.156e-05","-0.12516748","-0.00040537","0.0885496","0.38710868","0.03903136","17.66852378","-0.00154637","-0.12501419","-3.082e-05","-0.15673841","-0.26876063","-0.15891217","16.77707099"
"21:32:03","-0.00221322","-0.12564426","-0.00062774","0.02173567","-0.14857354","-0.23944518","17.7606163","5.18e-05","-0.12508898","-0.00048774","0.09059322","0.38725695","0.03993235","17.6664009","-0.0015746","-0.12504658","-0.00011086","-0.1561347","-0.26968951","-0.15900492","16.76366806"
"21:32:04","-0.00220144","-0.12548959","-0.00034463","0.02768977","-0.14570326","-0.23963112","17.76605606","-2.979e-05","-0.12516229","-0.00042027","0.0901751","0.38709931","0.04061042","17.67277145","-0.00158225","-0.12506136","-8.755e-05","-0.15676653","-0.26952238","-0.15937657","16.77428436"
"21:32:05","-0.00189035","-0.12600446","-0.00073096","0.03097799","-0.15488986","-0.24395968","17.76326942","-3.562e-05","-0.12514137","-0.0003006","0.09121552","0.388242","0.04100981","17.66029739","-0.00160271","-0.12504956","-7.654e-05","-0.15685007","-0.26906714","-0.15911641","16.78834915"
"21:32:06","-0.00147127","-0.12617723","-0.00043712","0.01331117","-0.1306914","-0.23193094","17.75039863","2.518e-05","-0.12521302","-0.00045698","0.09026464","0.38798807","0.04117158","17.68603706","-0.00155407","-0.125024","-4.088e-05","-0.15680207","-0.26920213","-0.15789117","16.82047843"
"21:32:07","-0.00127349","-0.12576086","0.00056856","0.0342569","-0.15077493","-0.24263145","17.78914451","-0.00011773","-0.12501444","-0.00038594","0.09270179","0.38668131","0.03991379","17.6628189","-0.00158302","-0.12505292","-7.136e-05","-0.15646915","-0.26855623","-0.1586055","16.80971336"
"21:32:08","-0.00148438","-0.12590147","0.00034692","0.02336437","-0.14598536","-0.23753478","17.76901626","2.972e-05","-0.12502307","-0.00047853","0.08952922","0.38748569","0.04148805","17.67061233","-0.0015651","-0.12504868","-0.00012161","-0.1572303","-0.26873672","-0.15871959","16.79999923"
"21:32:09","-0.0020046","-0.12607948","-0.00039637","0.02408105","-0.14570975","-0.23905847","17.75251579","-2.287e-05","-0.12528676","-0.00050364","0.09312637","0.38745653","0.04020923","17.66670989","-0.00156946","-0.12503418","-6.307e-05","-0.1563972","-0.26864542","-0.1589555","16.78998947"
"21:32:10","-0.00196005","-0.12594909","-0.00039209","0.01902659","-0.14329529","-0.23516104","17.77566528","1.947e-05","-0.12512993","-0.00042181","0.09180053","0.38882617","0.04294014","17.65332412","-0.0015407","-0.1250428","-7.437e-05","-0.15652272","-0.26958374","-0.15858005","16.78071784"
"21:32:11","-0.001751","-0.125931","0.00068266","0.01748143","-0.13647952","-0.23314759","17.7724266","2.254e-05","-0.12521617","-0.00046262","0.0935377","0.38799085","0.04275612","17.65857124","-0.00156359","-0.12500667","-5.051e-05","-0.15695215","-0.26973607","-0.15910725","16.77547836"
"21:32:12","-0.00259205","-0.12566909","-0.00092951","0.02135483","-0.13875524","-0.23448517","17.76990509","1.36e-05","-0.12527613","-0.00038646","0.09207006","0.38990454","0.0442888","17.66945266","-0.00154119","-0.12499774","-3.406e-05","-0.15670127","-0.2689835","-0.15859632","16.7736206"
"21:32:13","-0.00239877","-0.12585748","-0.00028471","0.02274629","-0.14478285","-0.23801114","17.75993156","-2.236e-05","-0.12513111","-0.00045892","0.09173595","0.38783647","0.04139566","17.66472434","-0.00157166","-0.12506443","-6.178e-05","-0.15661034","-0.26952588","-0.15911303","16.77582168"
"21:32:14","-0.00211752","-0.12585899","-0.0005016","0.01009687","-0.12613196","-0.22835466","17.77574348","5.064e-05","-0.12523984","-0.00043076","0.09024944","0.38840915","0.04142784","17.66255378","-0.00156968","-0.12508571","-5.66e-05","-0.1574259","-0.26943874","-0.15900499","16.781847"
